id,name,show_id,count,percent
3224,Steve Ball,"80020131,80235524,81021243",3,0.043981820847383085
3225,Steve Barker,80118718,1,0.014660606949127693
3226,Steve Barron,1029730,1,0.014660606949127693
3227,Steve Boettcher,81173792,1,0.014660606949127693
3228,Steve Brill,"70222860,80224536",2,0.029321213898255385
3229,Steve Carr,"60027689,70109689,70222860,80105067",4,0.05864242779651077
3230,Steve Cheng,81036532,1,0.014660606949127693
3231,Steve Greenwood,81012407,1,0.014660606949127693
3232,Steve Gukas,81172895,1,0.014660606949127693
3233,Steve Hickner,70060010,1,0.014660606949127693
3234,Steve Loter,80028529,1,0.014660606949127693
3235,Steve McLean,81024494,1,0.014660606949127693
3236,Steve Paley,"80213658,81073633",2,0.029321213898255385
3237,Steve Race,70286355,1,0.014660606949127693
3238,Steve Rash,70121008,1,0.014660606949127693
3239,Steve Sacks,"70250369,70286029,70291094",3,0.043981820847383085
3240,Steven Bognar,81090071,1,0.014660606949127693
3241,Steven Brill,"80063265,80126569",2,0.029321213898255385
3242,Steven C. Miller,80187228,1,0.014660606949127693
3243,Steven Fine,81153373,1,0.014660606949127693
3244,Steven Gomez,80100261,1,0.014660606949127693
3245,Steven Knight,70295189,1,0.014660606949127693
3246,Steven R. Monroe,81050198,1,0.014660606949127693
3247,Steven Soderbergh,"70011211,70058024,70105371,80991400,80994011",5,0.07330303474563847
3248,Steven Spielberg,"60010487,60010488,60011649,60024942,60036359,70084799,70121502,70172928,70251896",9,0.13194546254214926
3249,Stevie Wermers,80062011,1,0.014660606949127693
3250,Stig Bergqvist,60003540,1,0.014660606949127693
3251,Stinus Morell Vithner,81002885,1,0.014660606949127693
3252,Storm Theunissen,81059812,1,0.014660606949127693
3253,Stu Livingston,81215438,1,0.014660606949127693
3254,Stuart Baird,485218,1,0.014660606949127693
3255,Stuart Heisler,80119191,1,0.014660606949127693
3256,Stuart Orme,70259177,1,0.014660606949127693
3257,Stuart Sender,80191046,1,0.014660606949127693
3258,Stuart Stone,81151313,1,0.014660606949127693
3259,Stéphane Berla,70302836,1,0.014660606949127693
3260,Subhash Ghai,"17969262,60001670,60021903,80059049",4,0.05864242779651077
3261,Sudabeh Mortezai,81046255,1,0.014660606949127693
3262,Sudesh Manjrekar,"80201816,80202908",2,0.029321213898255385
3263,Sudhanshu Saria,80106505,1,0.014660606949127693
3264,Sudhir Mishra,"70002291,70040077,70268489",3,0.043981820847383085
3265,Sudhish Kamath,80108386,1,0.014660606949127693
3266,Sudip Bandyopadhyay,81019924,1,0.014660606949127693
3267,Sudipto Roy,81094083,1,0.014660606949127693
3268,Suhas Kadav,80177339,1,0.014660606949127693
3269,Sujeeth,81157385,1,0.014660606949127693
3270,Sujoy Ghosh,"60031998,70236020,81112446",3,0.043981820847383085
3271,Sukhbir Singh,80203790,1,0.014660606949127693
3272,Sukum Maetawanitch,70218312,1,0.014660606949127693
3273,Suman Ghosh,81025908,1,0.014660606949127693
3274,Suman Mukhopadhyay,80169549,1,0.014660606949127693
3275,Sumit Das,81092783,1,0.014660606949127693
3276,Sumitra Bhave,"70117122,80201626,80201814",3,0.043981820847383085
3277,Sunao Katabuchi,80192244,1,0.014660606949127693
3278,Sundar C.,"70229040,70292836",2,0.029321213898255385
3279,Sung-soo Kim,80144372,1,0.014660606949127693
3280,Sunil Kumar Agrawal,80223317,1,0.014660606949127693
3281,Sunil Soraya,81002866,1,0.014660606949127693
3282,Sunil Sukthankar,"70117122,80201626,80201814",3,0.043981820847383085
3283,Sunil Thakur,81155858,1,0.014660606949127693
3284,Sunkanmi Adebayo,81172830,1,0.014660606949127693
3285,Suparn Verma,"70043149,80108386",2,0.029321213898255385
3286,Supavitra Babul,80165848,1,0.014660606949127693
3287,Suresh Pillai,80998563,1,0.014660606949127693
3288,Surya S.J.,80223317,1,0.014660606949127693
3289,Susan Glatzer,80105356,1,0.014660606949127693
3290,Susan Johnson,"80147760,80203147",2,0.029321213898255385
3291,Susan Lambert,80066806,1,0.014660606949127693
3292,Susannah Heath-Eves,81018241,1,0.014660606949127693
3293,Susannah Ward,"70296578,80003151",2,0.029321213898255385
3294,Susanne Bier,80196789,1,0.014660606949127693
3295,Suseenthiran,81057246,1,0.014660606949127693
3296,Sushil Majumdar,80158481,1,0.014660606949127693
3297,Sushrut Jain,80172938,1,0.014660606949127693
3298,Suzanne Coote,80198661,1,0.014660606949127693
3299,Svati Chakravarty Bhatkal,81108230,1,0.014660606949127693
3300,Svetlana Cvetko,81050190,1,0.014660606949127693
3301,Swapna Waghmare Joshi,81035107,1,0.014660606949127693
3302,Swapnaneel Jayakar,81033429,1,0.014660606949127693
3303,Syamsul Yusof,81049260,1,0.014660606949127693
3304,Sydney Freeland,80108984,1,0.014660606949127693
3305,Syed Ahmad Afzal,80106947,1,0.014660606949127693
3306,Syed Ahmed Shawki,81048551,1,0.014660606949127693
3307,Syed Atif Ali,81047446,1,0.014660606949127693
3308,Syed Saleh Ahmed Sobhan,81048551,1,0.014660606949127693
3309,Sylvain Blais,80019930,1,0.014660606949127693
3310,Sylvester Stallone,"916043,916061,60010836",3,0.043981820847383085
3311,Sylvie Verheyde,80171125,1,0.014660606949127693
3312,Syrine Boulanouar,"80184974,81169158",2,0.029321213898255385
3313,Sze Yu Lau,"70014531,80997861",2,0.029321213898255385
3314,Sébastien Betbeder,80117940,1,0.014660606949127693
3315,T.J. Martin,"70177633,80184131",2,0.029321213898255385
3316,Taika Waititi,80186608,1,0.014660606949127693
3317,Takanobu Mizuno,81171121,1,0.014660606949127693
3318,Taki Oldham,80213588,1,0.014660606949127693
3319,Takuya Igarashi,70205014,1,0.014660606949127693
3320,Takuya Inaba,80205563,1,0.014660606949127693
3321,Tamara Jenkins,80168222,1,0.014660606949127693
3322,Tamer Bassiouni,81035852,1,0.014660606949127693
3323,Tamta Gabrichidze,80209006,1,0.014660606949127693
3324,Tan Bing,80992496,1,0.014660606949127693
3325,Tanawat Aiemjinda,81184705,1,0.014660606949127693
3326,Tanit Jitnukul,80007777,1,0.014660606949127693
3327,Tanuj Bhramar,80207444,1,0.014660606949127693
3328,Tanuj Chopra,81071972,1,0.014660606949127693
3329,Tanuja Chandra,"81016192,81067761",2,0.029321213898255385
3330,Tanveer Khan,70059328,1,0.014660606949127693
3331,Tanvir Ahsan,81048551,1,0.014660606949127693
3332,Tanwarin Sukkhapisit,80999985,1,0.014660606949127693
3333,Tarek Abdel Moaty,81035870,1,0.014660606949127693
3334,Tarek Al Eryan,"81035846,81035883",2,0.029321213898255385
3335,Tariq Khan,81213879,1,0.014660606949127693
3336,Taron Lexton,80189216,1,0.014660606949127693
3337,Tarsem Singh,80021840,1,0.014660606949127693
3338,Tarun Mansukhani,81189912,1,0.014660606949127693
3339,Tathagata Banerjee,80245519,1,0.014660606949127693
3340,Ted Braun,80108609,1,0.014660606949127693
3341,Ted Demme,"60020891,80195838",2,0.029321213898255385
3342,Ted Emery,"81015524,81018141",2,0.029321213898255385
3343,Ted Geoghegan,80220676,1,0.014660606949127693
3344,Teddy Lussi-Modeste,80198419,1,0.014660606949127693
3345,Tejas Prabha Vijay Deoskar,81029848,1,0.014660606949127693
3346,Tekin Girgin,80017535,1,0.014660606949127693
3347,Teng Huatao,81161230,1,0.014660606949127693
3348,Tensai Okamura,"70074559,80103318",2,0.029321213898255385
3349,Tenzing Sonam,80145086,1,0.014660606949127693
3350,Teo Konuralp,81147293,1,0.014660606949127693
3351,Terri Randall,81121176,1,0.014660606949127693
3352,Terry Gilliam,"771476,11819434,70021661,70113532",4,0.05864242779651077
3353,Terry Hughes,80236778,1,0.014660606949127693
3354,Terry Jones,"699257,771476",2,0.029321213898255385
3355,Terry Loane,81047683,1,0.014660606949127693
3356,Tetsuo Yajima,81085364,1,0.014660606949127693
3357,Tharun Bhascker,81052275,1,0.014660606949127693
3358,Theo Davies,81167490,1,0.014660606949127693
3359,Theo Love,80999977,1,0.014660606949127693
3360,Theodore Boborol,"80157890,80206696",2,0.029321213898255385
3361,Theodore Witcher,1150871,1,0.014660606949127693
3362,Thiagarajan Kumararaja,81128584,1,0.014660606949127693
3363,Thierry Demaizière,80160358,1,0.014660606949127693
3364,Thiru,"80190103,81026343",2,0.029321213898255385
3365,Thom Zimny,80232329,1,0.014660606949127693
3366,Thomas Astruc,"80163222,80164216",2,0.029321213898255385
3367,Thomas Carter,70019004,1,0.014660606949127693
3368,Thomas Meadmore,80224218,1,0.014660606949127693
3369,Thomas Sieben,81044248,1,0.014660606949127693
3370,Thomas Sorriaux,80123743,1,0.014660606949127693
3371,Thomas Stuber,80082749,1,0.014660606949127693
3372,Thomas Vinterberg,81034575,1,0.014660606949127693
3373,Tianyu Zhao,80141156,1,0.014660606949127693
3374,Ticoy Rodriguez,80106928,1,0.014660606949127693
3375,Tiffanie Hsu,81006594,1,0.014660606949127693
3376,Tig Notaro,"80151384,80166467",2,0.029321213898255385
3377,Tigmanshu Dhulia,70123126,1,0.014660606949127693
3378,Tilak Shetty,"80182482,80182483,80182596,80182597,80182621,80182622",6,0.08796364169476617
3379,Tiller Russell,80035467,1,0.014660606949127693
3380,Tim Bartley,80241537,1,0.014660606949127693
3381,Tim Blake Nelson,80087891,1,0.014660606949127693
3382,Tim Burton,"70021648,70077544",2,0.029321213898255385
3383,Tim Hill,70142824,1,0.014660606949127693
3384,Tim Johnson,70253397,1,0.014660606949127693
3385,Tim Maltby,"81065331,81145628",2,0.029321213898255385
3386,Tim Rouhana,81003736,1,0.014660606949127693
3387,Tim Skousen,80045805,1,0.014660606949127693
3388,Tim Story,"70211216,70270773",2,0.029321213898255385
3389,Tim Van Someren,80224605,1,0.014660606949127693
3390,Timo Tjahjanto,"80109145,80148162,81030893",3,0.043981820847383085
3391,Timo Vuorensola,81132624,1,0.014660606949127693
3392,Timothy Reckart,80121841,1,0.014660606949127693
3393,Timothy Woodward Jr.,"80191109,81012943,81131761",3,0.043981820847383085
3394,Tinge Krishnan,80211622,1,0.014660606949127693
3395,Tinnu Anand,20712279,1,0.014660606949127693
3396,Tinu Pappachan,81025884,1,0.014660606949127693
3397,Titien Wattimena,81033200,1,0.014660606949127693
3398,To-hoi Kong,70123160,1,0.014660606949127693
3399,Toa Fraser,"80162195,80178280",2,0.029321213898255385
3400,Tobe Hooper,15815343,1,0.014660606949127693
3401,Toby Haynes,80048569,1,0.014660606949127693
3402,Toby Trackman,81090128,1,0.014660606949127693
3403,Todd Biermann,80238360,1,0.014660606949127693
3404,Todd Phillips,60033320,1,0.014660606949127693
3405,Todd S. Yellin,70068739,1,0.014660606949127693
3406,Todd Standing,80210182,1,0.014660606949127693
3407,Todd Wider,80131240,1,0.014660606949127693
3408,Todor Chapkanov,80124099,1,0.014660606949127693
3409,Toka McBaror,"81172727,81172901",2,0.029321213898255385
3410,Tolga Örnek,81043343,1,0.014660606949127693
3411,Tom Donahue,81030342,1,0.014660606949127693
3412,Tom Edmunds,80207473,1,0.014660606949127693
3413,Tom Fassaert,80089199,1,0.014660606949127693
3414,Tom Ford,70117297,1,0.014660606949127693
3415,Tom Forrest,80244900,1,0.014660606949127693
3416,Tom Gianas,80058026,1,0.014660606949127693
3417,Tom Green,70253597,1,0.014660606949127693
3418,Tom Holland,372195,1,0.014660606949127693
3419,Tom Hooper,"70135893,80058477",2,0.029321213898255385
3420,Tom O'Brien,80060297,1,0.014660606949127693
3421,Tom O'Dell,80195654,1,0.014660606949127693
3422,Tom Shadyac,70045274,1,0.014660606949127693
3423,Tom Stern,80231156,1,0.014660606949127693
3424,Tom Stubberfield,81121188,1,0.014660606949127693
3425,Tom Tykwer,70248183,1,0.014660606949127693
3426,Tom Whitter,80109248,1,0.014660606949127693
3427,Tomas Portella,80071048,1,0.014660606949127693
3428,Tomer Heymann,80104706,1,0.014660606949127693
3429,Tomm Moore,80017272,1,0.014660606949127693
3430,Tommy Avallone,81031650,1,0.014660606949127693
3431,Tommy O'Haver,80082242,1,0.014660606949127693
3432,Tommy Wirkola,80146805,1,0.014660606949127693
3433,Tomoki Kyoda,70129415,1,0.014660606949127693
3434,Tony Collingwood,70180293,1,0.014660606949127693
3435,Tony Datis,80992365,1,0.014660606949127693
3436,Tony Elliott,80092885,1,0.014660606949127693
3437,Tony Giglio,81164603,1,0.014660606949127693
3438,Tony Kaye,18002692,1,0.014660606949127693
3439,Tony Leondis,70099119,1,0.014660606949127693
3440,Tony Scott,"684847,70112730",2,0.029321213898255385
3441,Tony Stone,80107737,1,0.014660606949127693
3442,Tony Zierra,80224606,1,0.014660606949127693
3443,Tope Oshin,"81172723,81172902",2,0.029321213898255385
3444,Torquil Jones,81018536,1,0.014660606949127693
3445,Toshiya Shinohara,"70012316,70018513,70036200,70052492",4,0.05864242779651077
3446,Toshiyuki Kanno,70129415,1,0.014660606949127693
3447,Toshiyuki Kubooka,"70258995,70276596,80063025",3,0.043981820847383085
3448,Toshiyuki Tsuru,70108386,1,0.014660606949127693
3449,Travis Zariwny,80079473,1,0.014660606949127693
3450,Trent Haaga,80184129,1,0.014660606949127693
3451,Trevor Ryan,80201570,1,0.014660606949127693
3452,Trey Borzillieri,80158319,1,0.014660606949127693
3453,Trey Edward Shults,"80046777,80174959",2,0.029321213898255385
3454,Trey Nelson,81037273,1,0.014660606949127693
3455,Trisha Ziff,80244680,1,0.014660606949127693
3456,Tristan Ferland Milewski,80178882,1,0.014660606949127693
3457,Troy Miller,"60027716,70113636,80108371,80134827,81074113",5,0.07330303474563847
3458,Troy Nixey,70135899,1,0.014660606949127693
3459,Tsutomu Mizushima,"80159876,80205232",2,0.029321213898255385
3460,Tudor Giurgiu,81149202,1,0.014660606949127693
3461,Tugçe Soysop,81132440,1,0.014660606949127693
3462,Tyler Perry,81127902,1,0.014660606949127693
3463,Téo Frank,81213152,1,0.014660606949127693
3464,Udai Singh Pawar,80998890,1,0.014660606949127693
3465,Ui-seok Jo,80163352,1,0.014660606949127693
3466,Ulises Valencia,"80194946,81006826",2,0.029321213898255385
3467,Umer Adil,80994418,1,0.014660606949127693
3468,Umesh Ghadge,80108481,1,0.014660606949127693
3469,Umesh Mehra,"80156936,80156938,80156939,80157084,80157086,80157132,80157134,80158543",8,0.11728485559302154
3470,Umesh Shukla,"70114588,70258366",2,0.029321213898255385
3471,Uraaz Bahl,80219143,1,0.014660606949127693
3472,Uriel Sinai,80208084,1,0.014660606949127693
3473,Uttung Shelar,80202086,1,0.014660606949127693
3474,Uwe Boll,80038358,1,0.014660606949127693
3475,V C Abhilash,81035105,1,0.014660606949127693
3476,V. K. Prakash,80223227,1,0.014660606949127693
3477,V. Scott Balcerek,81077539,1,0.014660606949127693
3478,Vadim Jean,80108158,1,0.014660606949127693
3479,Valeria Golino,81179693,1,0.014660606949127693
3480,Valeria Pivato,80236993,1,0.014660606949127693
3481,Valli Bindana,81217749,1,0.014660606949127693
3482,Van M. Pham,81002601,1,0.014660606949127693
3483,Vandana Kataria,81177367,1,0.014660606949127693
3484,Vanessa Roth,80092926,1,0.014660606949127693
3485,Vanita Shastry,80213299,1,0.014660606949127693
3486,Varun Narvekar,80223049,1,0.014660606949127693
3487,Vasan Bala,81057229,1,0.014660606949127693
3488,Venugopan,80994420,1,0.014660606949127693
3489,Vetrimaaran,80149139,1,0.014660606949127693
3490,Vibeke Idsøe,80106036,1,0.014660606949127693
3491,Vic Armstrong,80013773,1,0.014660606949127693
3492,Vicente Villanueva,80233962,1,0.014660606949127693
3493,Vicky Matthews,"70296573,70309257,80003153",3,0.043981820847383085
3494,Victor Cook,80135585,1,0.014660606949127693
3495,Victor Dal Chele,80020036,1,0.014660606949127693
3496,Victor Levin,70307848,1,0.014660606949127693
3497,Victor Zarcoff,80100772,1,0.014660606949127693
3498,Victoria Bromley,81088284,1,0.014660606949127693
3499,Vijay,"70134537,70155788,70229048,80150390,80207879,81018234,81025088,81029848,81045765,81155784,81155803,81217745",1,0.014660606949127693
3500,Vijay Jayapal,70155788,1,0.014660606949127693
3501,Vijay Kumar,"81155803,81217745",1,0.014660606949127693
3502,Vijay Kumar Arora,81217745,1,0.014660606949127693
3503,Vijay Lalwani,70134537,1,0.014660606949127693
3504,Vijay Milton,81018234,1,0.014660606949127693
3505,Vijay Roche,80207879,1,0.014660606949127693
3506,Vijay Yelakanti,81025088,1,0.014660606949127693
3507,Viju Mane,81002212,1,0.014660606949127693
3508,Vikas Bahl,"70139072,80032081",2,0.029321213898255385
3509,Vikram Bhatt,70117674,1,0.014660606949127693
3510,Vikram Gandhi,80144803,1,0.014660606949127693
3511,Vikram Pradhan,81024701,1,0.014660606949127693
3512,Vikram Tanajirao Patil,81048554,1,0.014660606949127693
3513,Vikramaditya Motwane,"70139542,80115328,80243541",3,0.043981820847383085
3514,Vinay Sapru,70040076,1,0.014660606949127693
3515,Vince Gilligan,81078819,1,0.014660606949127693
3516,Vince Marcello,"80143556,81215439",2,0.029321213898255385
3517,Vincent Kok,81029831,1,0.014660606949127693
3518,Vincent Perez,80159877,1,0.014660606949127693
3519,Vincente Minnelli,542137,1,0.014660606949127693
3520,Vincenzo Natali,80237905,1,0.014660606949127693
3521,Vineeth Anil,80994573,1,0.014660606949127693
3522,Vinod Kapri,81113927,1,0.014660606949127693
3523,Vipin Parashar,80084767,1,0.014660606949127693
3524,Vipul Amrutlal Shah,"70062158,70158421",2,0.029321213898255385
3525,Vishal Bhardwaj,"70075775,70117268,70139075,70303432,80176342",5,0.07330303474563847
3526,Vishal Mahadkar,80175623,1,0.014660606949127693
3527,Vishal Mishra,80201820,1,0.014660606949127693
3528,Vishnu Govindhan,80998560,1,0.014660606949127693
3529,Visute Poolvoralaks,70142798,1,0.014660606949127693
3530,Vivek Agnihotri,70084775,1,0.014660606949127693
3531,Vivek Wagh,80207447,1,0.014660606949127693
3532,Vivieno Caldinelli,"80191356,80191357,80191358",3,0.043981820847383085
3533,Vlad Yudin,"80064521,80152745,80172937,81018181,81018183,81146011",6,0.08796364169476617
3534,Volker Arzt,80135631,1,0.014660606949127693
3535,Volker Weicker,80117532,1,0.014660606949127693
3536,Vonda Harrell,81002591,1,0.014660606949127693
3537,Vrinda Samartha,81191254,1,0.014660606949127693
3538,Víctor García,81030976,1,0.014660606949127693
3539,Wade Allain-Marcus,80065220,1,0.014660606949127693
3540,Wael Ehsan,81035865,1,0.014660606949127693
3541,Wael Ihsan,"81035863,81035882",2,0.029321213898255385
3542,Wagner de Assis,80997400,1,0.014660606949127693
3543,Walerian Borowczyk,80039136,1,0.014660606949127693
3544,Wally Pfister,70266675,1,0.014660606949127693
3545,Walter C. Miller,"60004393,70026468,81045512",3,0.043981820847383085
3546,Warren P. Sonoda,"70304191,80108691",2,0.029321213898255385
3547,Wash Westmoreland,80244457,1,0.014660606949127693
3548,Waymon Boone,80222188,1,0.014660606949127693
3549,Wayne Blair,70242568,1,0.014660606949127693
3550,Wayne Orr,80023921,1,0.014660606949127693
3551,Weica Wang,81122206,1,0.014660606949127693
3552,Wenn V. Deramas,"70039783,70123648,80094723,81010863,81010864,81010867",6,0.08796364169476617
3553,Werner Herzog,"70295170,70302184,80066073,80097363",4,0.05864242779651077
3554,Wes Craven,"1181550,60000415",2,0.029321213898255385
3555,White Trash Tyler,81046796,1,0.014660606949127693
